month,date,julian,host,full_name,photosyn,block,plot,trt,N_added,PK_added,plant,height,leaves,new_dead,new_rust,new_bs,new_invert,old_dead,old_rust,old_bs,old_invert,total,notes,ks_added_infected_old
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,10,,,,,,,,,,,0,dead,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,11,44,4,0,5,,0,0,30,,0,30,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,1,56,7,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,2,25,4,0,10,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,3,48,6,0,5,,0,0,30,,0,30,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,4,40,4,0,5,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,5,51,5,0,1,,0,0,1,,0,1,,1
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,6,56,5,0,5,,0,5,40,,0,45,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,7,38,4,0,1,,0,0,40,,0,40,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,8,58,11,0,1,,0,0,40,,0,40,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,9,50,7,0,5,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,10,59,3,0,5,,0,0,30,,0,30,newest leaves dead,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,11,54,5,0,5,,0,0,30,,0,30,,30
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,1,13,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,2,12,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,3,17,3,0,5,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,4,19,3,0,5,,0,0,20,,0,20,,20
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,5,13,2,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,6,12,2,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,7,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,8,21,3,0,1,,0,10,1,,0,11,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,9,19,3,0,5,,0,0,10,,0,10,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,11,C,0,no_pk,10,20,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,1,14,3,0,1,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,2,12,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,3,15,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,4,10,2,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,5,15,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,6,13,2,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,7,18,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,8,23,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,9,14,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,13,C,0,no_pk,10,18,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,1,16,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,2,13,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,3,16,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,4,19,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,5,10,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,6,21,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,7,29,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,8,22,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,9,14,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,26,C,0,no_pk,10,12,2,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,1,20,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,2,16,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,3,16,4,0,0,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,4,16,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,5,12,3,0,5,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,6,11,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,7,23,4,0,1,,0,5,5,,0,10,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,8,17,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,9,18,3,0,5,,0,0,10,,0,10,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,39,C,0,no_pk,10,19,4,0,1,,0,0,30,,0,30,,30
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,1,20,3,0,1,,0,0,10,,0,10,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,2,20,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,3,23,4,0,1,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,4,24,4,0,1,,0,0,20,,0,20,,20
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,5,20,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,6,15,2,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,7,14,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,8,27,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,9,21,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,58,C,0,no_pk,10,23,4,0,1,,0,0,1,,0,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,1,10,C_H,0,no_pk,1,,,,,,,,,,,0,no agro plot 10 (based on june data),0
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,1,40,3,0,0,,0,0,1,,0,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,3,66,5,10,5,,1,10,5,,5,15,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,5,55,5,100,100,,100,10,10,,1,20,new leaf dead,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,7,32,3,30,5,,0,5,10,,10,15,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,9,43,4,60,10,,5,20,5,,5,25,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,10,60,6,0,1,,0,30,10,,5,40,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,11,59,6,0,10,,0,20,20,,1,40,,20
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,14,20,7,0,1,,0,50,10,,10,60,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,15,53,4,5,10,,5,40,10,,5,50,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,19,28,3,100,100,,100,40,1,,1,41,,1
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,1,57,6,0,1,,0,20,10,,10,30,"flag not attached, new flagg ed plant",10
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,2,86,5,10,10,,1,20,20,,0,40,,20
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,3,63,7,0,1,,1,10,10,,1,20,,10
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,4,73,3,10,20,,5,10,20,,0,30,,20
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,5,70,8,0,1,,1,10,20,,5,30,,20
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,6,39,5,0,1,,1,30,5,,5,35,,5
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,7,54,5,0,1,,1,0,10,,5,10,"lost, reflagged",10
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,8,86,4,0,10,,1,10,20,,1,30,,20
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,9,42,4,0,1,,0,5,5,,10,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,10,38,3,30,10,,10,20,20,,10,40,,20
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,1,53,5,0,0,,0,0,1,,1,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,2,73,7,0,1,,0,0,1,,1,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,3,65,7,0,1,,0,20,20,,0,40,,20
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,4,78,5,0,1,,1,50,5,,0,55,,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,5,84,8,0,0,,0,10,10,,5,20,,10
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,6,55,7,0,1,,5,5,5,,1,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,7,92,5,0,1,,1,20,20,,1,40,,20
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,8,82,4,0,1,,0,10,20,,5,30,,20
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,9,90,4,0,1,,0,5,5,,0,10,ver7 purple,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,10,59,5,0,0,,5,20,5,,0,25,,5
July,7/8/19,189,Agre,Agropyron repens,C3,5,60,C_H,0,no_pk,1,,,,,,,,,,,0,no agro in plot 60,0
June,6/5/19,156,Agre,Agropyron repens,C3,1,10,C_H,0,no_pk,1,,,,,,,,,,,0,NO AGRO IN PLOT 10,0
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,1,37,3,0,0,,0,10,1,,0,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,2,37,4,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,3,39,4,0,0,,0,10,5,,1,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,4,35,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,5,22,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,6,27,4,0,0,,0,15,1,,1,16,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,7,26,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,8,25,3,0,0,,5,0,1,,20,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,9,40,4,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,10,36,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,11,45,4,0,0,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,12,40,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,13,42,3,0,0,,0,10,1,,1,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,14,45,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,15,49,5,0,1,,0,30,1,,1,31,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,16,39,3,0,0,,1,30,5,,5,35,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,17,26,2,0,0,,0,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,18,44,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,19,25,4,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,21,C_H,0,no_pk,20,38,4,0,0,,1,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,1,34,2,0,0,,1,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,2,45,4,0,0,,0,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,3,47,3,0,1,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,4,38,2,0,0,,0,10,5,,0,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,5,47,3,0,0,,0,5,5,,1,10,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,6,36,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,7,34,2,0,0,,0,0,5,,5,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,8,43,3,0,0,,0,20,10,,1,30,,10
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,9,40,4,0,0,,0,10,1,,1,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,27,C_H,0,no_pk,10,37,3,0,0,,0,0,5,,5,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,1,38,4,0,0,,5,0,10,,0,10,,10
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,2,45,4,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,3,41,3,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,4,49,4,0,0,,0,5,10,,0,15,,10
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,5,53,4,0,0,,1,0,0,,0,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,6,42,4,0,0,,0,20,1,,0,21,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,7,61,4,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,8,53,4,0,0,,0,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,9,50,4,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,46,C_H,0,no_pk,10,49,4,0,0,,0,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,60,C_H,0,no_pk,1,,,,,,,,,,,0,NO AGRO IN THIS PLOT,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,1,77,5,1,20,0,0,30,30,0,0,60,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,2,69,6,0,10,0,0,40,40,0,0,80,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,3,45,4,0,10,0,0,30,30,0,0,60,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,11,75,6,0,5,0,0,20,30,0,0,50,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,5,48,4,0,5,0,0,1,30,0,0,31,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,6,57,6,0,5,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,7,63,4,0,5,0,0,0,20,0,0,20,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,8,60,5,0,10,0,0,40,40,0,0,80,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,12,77,6,0,5,0,0,40,50,0,0,90,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,10,57,5,0,5,0,0,30,20,0,0,50,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,1,87,6,0,10,5,0,0,20,0,0,20,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,2,90,8,0,10,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,3,63,2,10,40,0,0,20,40,0,0,60,newest leaves dead,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,4,77,6,0,10,0,0,5,40,0,0,45,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,5,80,7,0,20,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,11,75,5,0,5,6,0,1,30,0,0,31,6 dead,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,7,86,5,0,10,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,8,70,4,0,5,0,0,5,20,0,0,25,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,9,82,6,0,20,0,0,10,40,0,0,50,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,10,34,2,1,60,0,0,50,60,0,0,110,newest leaves broken off,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,11,110,4,1,20,0,0,1,40,1,0,42,,41
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,2,83,4,1,20,0,0,1,30,0,0,31,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,3,93,6,20,20,0,0,5,50,1,0,56,,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,4,53,2,0,60,0,0,20,50,1,0,71,main stalk broken off,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,5,86,5,0,10,0,0,0,40,1,0,41,,41
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,6,54,3,0,10,0,0,10,40,0,0,50,buried,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,1,43,3,0,10,0,0,40,10,0,0,50,1,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,8,108,7,40,20,0,0,5,30,1,0,36,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,12,81,4,0,5,0,0,0,20,0,0,20,9 dead,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,27,C_H,0,no_pk,7,93,7,1,5,0,0,20,30,0,0,50,7,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,1,25,2,10,20,0,0,0,20,0,0,20,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,2,37,3,0,20,0,0,40,40,0,0,80,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,3,67,4,0,10,1,0,1,30,1,0,32,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,4,86,6,0,5,0,0,10,40,0,0,50,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,5,72,3,0,40,0,0,40,60,0,0,100,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,6,88,5,0,10,0,0,20,30,1,0,51,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,7,60,4,0,20,0,0,5,30,5,0,40,,35
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,8,62,7,0,1,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,10,67,5,40,10,0,0,0,30,1,0,31,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,46,C_H,0,no_pk,9,68,6,20,20,0,0,20,50,1,0,71,,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,1,50,3,0,10,0,0,5,30,0,0,35,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,2,66,4,0,10,0,0,10,20,0,0,30,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,3,,,,,,,,,,,0,,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,4,50,5,0,10,0,0,20,30,0,1,50,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,5,64,5,0,10,0,5,20,20,0,10,40,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,6,67,6,0,10,0,0,10,30,5,0,45,,35
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,7,57,5,0,5,1,0,5,30,0,0,35,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,8,46,5,0,5,0,0,0,30,1,0,31,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,9,66,6,0,10,0,0,30,20,0,0,50,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,10,64,6,0,10,0,0,5,10,5,10,20,,15
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,11,85,6,0,10,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,60,C_H,0,no_pk,12,111,5,0,20,0,0,0,30,1,0,31,,31
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,1,54,5,0,5,,0,0,20,,0,20,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,2,52,6,0,10,,0,0,5,,0,5,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,3,34,6,0,5,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,4,48,5,0,1,,0,30,20,,0,50,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,5,37,4,0,1,,0,0,1,,0,1,,1
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,6,49,6,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,7,54,5,0,5,,0,0,10,,20,10,fold over invert,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,8,53,5,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,9,31,3,0,5,,0,20,5,,0,25,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,10,C_H,0,no_pk,10,47,6,0,10,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,1,64,5,0,5,,0,0,5,,0,5,"No data from May, Plot 21 first flagged in july ",5
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,2,69,3,0,1,,0,1,10,,0,11,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,3,66,5,0,5,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,4,64,4,0,5,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,5,55,5,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,6,69,4,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,7,63,5,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,8,70,6,0,10,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,21,C_H,0,no_pk,9,65,5,0,5,,0,5,20,,0,25,,20
